timestamp,location_name,coordinates,lat,lon,speed,free_flow_speed,vehicle_count,confidence,road_closure
2026-06-08T19:00:00,October Bridge,"30.0526,31.2372",30.0526,31.2372,11,65,89,0.952098,False
2026-06-08T19:15:00,26th July Corridor,"30.0381,31.0264",30.0381,31.0264,22,61,82,0.992501,False
2026-06-08T19:30:00,Abbas El Akkad,"30.0631,31.3341",30.0631,31.3341,12,77,85,0.953073,False
2026-06-08T19:45:00,Galaa Square,"30.0398,31.2188",30.0398,31.2188,34,75,103,0.87208,False
2026-06-08T20:00:00,Salah Salem,"30.0645,31.282",30.0645,31.282,25,76,46,0.943338,False
2026-06-08T20:15:00,Autostrad - Sheraton,"30.1065,31.3711",30.1065,31.3711,16,59,74,0.990862,False
2026-06-08T20:30:00,Tahrir Square,"30.0444,31.2357",30.0444,31.2357,33,78,98,0.872217,False
2026-06-08T20:45:00,Corniche El Nil,"30.0263,31.2268",30.0263,31.2268,21,68,67,0.928379,False
2026-06-08T21:00:00,Mosheer Tantawy Axis,"30.0242,31.3486",30.0242,31.3486,55,60,66,0.969647,False
2026-06-08T21:15:00,Rod El Farag Axis,"30.0881,31.2185",30.0881,31.2185,59,62,55,0.871747,False
2026-06-08T21:30:00,Ring Road - Marg,"30.1554,31.3323",30.1554,31.3323,43,69,58,0.880819,False
2026-06-08T21:45:00,Ring Road - Moneeb,"29.9881,31.2227",29.9881,31.2227,64,80,31,0.862402,False
2026-06-08T22:00:00,Gamaat El Dowal St,"30.0543,31.2005",30.0543,31.2005,34,67,30,0.899131,False
2026-06-08T22:15:00,Faisal Street,"30.0051,31.1574",30.0051,31.1574,25,75,37,0.961376,False
2026-06-08T22:30:00,North 90th Street,"30.0308,31.4721",30.0308,31.4721,42,58,36,0.950981,False
2026-06-08T22:45:00,South 90th Street,"30.0195,31.4326",30.0195,31.4326,61,62,44,0.981274,False
2026-06-08T23:00:00,Ring Road - Maadi,"29.9544,31.2858",29.9544,31.2858,40,66,10,0.965362,False
2026-06-08T23:15:00,October Bridge,"30.0526,31.2372",30.0526,31.2372,28,77,58,0.920869,False
2026-06-08T23:30:00,26th July Corridor,"30.0381,31.0264",30.0381,31.0264,30,57,70,0.915126,False
2026-06-08T23:45:00,Abbas El Akkad,"30.0631,31.3341",30.0631,31.3341,59,59,66,0.955249,False
2026-06-09T00:00:00,Galaa Square,"30.0398,31.2188",30.0398,31.2188,61,78,17,0.998724,False
2026-06-09T00:15:00,Salah Salem,"30.0645,31.282",30.0645,31.282,50,80,33,0.870065,False
2026-06-09T00:30:00,Autostrad - Sheraton,"30.1065,31.3711",30.1065,31.3711,53,66,62,0.91051,False
2026-06-09T00:45:00,Tahrir Square,"30.0444,31.2357",30.0444,31.2357,40,55,42,0.897338,False
2026-06-09T01:00:00,Corniche El Nil,"30.0263,31.2268",30.0263,31.2268,48,59,62,0.980728,False
2026-06-09T01:15:00,Mosheer Tantawy Axis,"30.0242,31.3486",30.0242,31.3486,62,74,67,0.961298,False
2026-06-09T01:30:00,Rod El Farag Axis,"30.0881,31.2185",30.0881,31.2185,53,69,64,0.957031,False
2026-06-09T01:45:00,Ring Road - Marg,"30.1554,31.3323",30.1554,31.3323,37,78,10,0.850948,False
2026-06-09T02:00:00,Ring Road - Moneeb,"29.9881,31.2227",29.9881,31.2227,46,62,36,0.939476,False
2026-06-09T02:15:00,Gamaat El Dowal St,"30.0543,31.2005",30.0543,31.2005,32,75,57,0.886167,False
2026-06-09T02:30:00,Faisal Street,"30.0051,31.1574",30.0051,31.1574,33,77,57,0.899248,False
2026-06-09T02:45:00,North 90th Street,"30.0308,31.4721",30.0308,31.4721,45,76,14,0.977287,False
2026-06-09T03:00:00,South 90th Street,"30.0195,31.4326",30.0195,31.4326,46,68,64,0.930553,False
2026-06-09T03:15:00,Ring Road - Maadi,"29.9544,31.2858",29.9544,31.2858,30,61,11,0.918349,False
2026-06-09T03:30:00,October Bridge,"30.0526,31.2372",30.0526,31.2372,50,55,69,0.969958,False
2026-06-09T03:45:00,26th July Corridor,"30.0381,31.0264",30.0381,31.0264,34,60,61,0.986943,False
2026-06-09T04:00:00,Abbas El Akkad,"30.0631,31.3341",30.0631,31.3341,55,64,16,0.993974,False
2026-06-09T04:15:00,Galaa Square,"30.0398,31.2188",30.0398,31.2188,63,66,46,0.912888,False
2026-06-09T04:30:00,Salah Salem,"30.0645,31.282",30.0645,31.282,54,75,51,0.928653,False
2026-06-09T04:45:00,Autostrad - Sheraton,"30.1065,31.3711",30.1065,31.3711,35,68,21,0.904123,False
2026-06-09T05:00:00,Tahrir Square,"30.0444,31.2357",30.0444,31.2357,59,65,39,0.916506,False
2026-06-09T05:15:00,Corniche El Nil,"30.0263,31.2268",30.0263,31.2268,29,60,21,0.941666,False
2026-06-09T05:30:00,Mosheer Tantawy Axis,"30.0242,31.3486",30.0242,31.3486,44,63,20,0.864858,False
2026-06-09T05:45:00,Rod El Farag Axis,"30.0881,31.2185",30.0881,31.2185,54,60,31,0.890856,False
2026-06-09T06:00:00,Ring Road - Marg,"30.1554,31.3323",30.1554,31.3323,54,73,23,0.908927,False
2026-06-09T06:15:00,Ring Road - Moneeb,"29.9881,31.2227",29.9881,31.2227,45,71,10,0.894339,False
2026-06-09T06:30:00,Gamaat El Dowal St,"30.0543,31.2005",30.0543,31.2005,53,79,18,0.914145,False
2026-06-09T06:45:00,Faisal Street,"30.0051,31.1574",30.0051,31.1574,51,70,77,0.876909,False
2026-06-09T07:00:00,North 90th Street,"30.0308,31.4721",30.0308,31.4721,32,62,79,0.958375,False
2026-06-09T07:15:00,South 90th Street,"30.0195,31.4326",30.0195,31.4326,17,55,102,0.995389,False
2026-06-09T07:30:00,Ring Road - Maadi,"29.9544,31.2858",29.9544,31.2858,12,79,61,0.968532,False
2026-06-09T07:45:00,October Bridge,"30.0526,31.2372",30.0526,31.2372,35,56,94,0.856362,False
2026-06-09T08:00:00,26th July Corridor,"30.0381,31.0264",30.0381,31.0264,25,57,116,0.998894,False
2026-06-09T08:15:00,Abbas El Akkad,"30.0631,31.3341",30.0631,31.3341,25,71,55,0.943611,False
2026-06-09T08:30:00,Galaa Square,"30.0398,31.2188",30.0398,31.2188,18,69,118,0.965804,False
2026-06-09T08:45:00,Salah Salem,"30.0645,31.282",30.0645,31.282,27,75,110,0.966963,False
2026-06-09T09:00:00,Autostrad - Sheraton,"30.1065,31.3711",30.1065,31.3711,19,77,119,0.995093,False
2026-06-09T09:15:00,Tahrir Square,"30.0444,31.2357",30.0444,31.2357,15,59,68,0.932449,False
2026-06-09T09:30:00,Corniche El Nil,"30.0263,31.2268",30.0263,31.2268,26,64,103,0.965762,False
2026-06-09T09:45:00,Mosheer Tantawy Axis,"30.0242,31.3486",30.0242,31.3486,27,60,75,0.93718,False
2026-06-09T10:00:00,Rod El Farag Axis,"30.0881,31.2185",30.0881,31.2185,28,80,83,0.906987,False
2026-06-09T10:15:00,Ring Road - Marg,"30.1554,31.3323",30.1554,31.3323,10,60,120,0.936704,False
2026-06-09T10:30:00,Ring Road - Moneeb,"29.9881,31.2227",29.9881,31.2227,11,66,69,0.906442,False
2026-06-09T10:45:00,Gamaat El Dowal St,"30.0543,31.2005",30.0543,31.2005,30,70,73,0.957867,False
2026-06-09T11:00:00,Faisal Street,"30.0051,31.1574",30.0051,31.1574,48,69,18,0.958141,False
2026-06-09T11:15:00,North 90th Street,"30.0308,31.4721",30.0308,31.4721,54,55,67,0.935516,False
2026-06-09T11:30:00,South 90th Street,"30.0195,31.4326",30.0195,31.4326,51,77,28,0.965093,False
2026-06-09T11:45:00,Ring Road - Maadi,"29.9544,31.2858",29.9544,31.2858,52,61,24,0.9597,False
2026-06-09T12:00:00,October Bridge,"30.0526,31.2372",30.0526,31.2372,33,64,33,0.959641,False
2026-06-09T12:15:00,26th July Corridor,"30.0381,31.0264",30.0381,31.0264,49,72,33,0.921649,False
2026-06-09T12:30:00,Abbas El Akkad,"30.0631,31.3341",30.0631,31.3341,65,73,76,0.994086,False
2026-06-09T12:45:00,Galaa Square,"30.0398,31.2188",30.0398,31.2188,45,64,33,0.882665,False
2026-06-09T13:00:00,Salah Salem,"30.0645,31.282",30.0645,31.282,36,75,11,0.984825,False
2026-06-09T13:15:00,Autostrad - Sheraton,"30.1065,31.3711",30.1065,31.3711,31,70,61,0.986256,False
2026-06-09T13:30:00,Tahrir Square,"30.0444,31.2357",30.0444,31.2357,56,60,25,0.859577,False
2026-06-09T13:45:00,Corniche El Nil,"30.0263,31.2268",30.0263,31.2268,42,72,35,0.986015,False
2026-06-09T14:00:00,Mosheer Tantawy Axis,"30.0242,31.3486",30.0242,31.3486,60,74,79,0.962665,False
2026-06-09T14:15:00,Rod El Farag Axis,"30.0881,31.2185",30.0881,31.2185,30,55,61,0.922866,False
2026-06-09T14:30:00,Ring Road - Marg,"30.1554,31.3323",30.1554,31.3323,25,68,50,0.934206,False
2026-06-09T14:45:00,Ring Road - Moneeb,"29.9881,31.2227",29.9881,31.2227,63,64,63,0.922054,False
2026-06-09T15:00:00,Gamaat El Dowal St,"30.0543,31.2005",30.0543,31.2005,50,80,67,0.915472,False
2026-06-09T15:15:00,Faisal Street,"30.0051,31.1574",30.0051,31.1574,61,61,74,0.929231,False
2026-06-09T15:30:00,North 90th Street,"30.0308,31.4721",30.0308,31.4721,25,70,62,0.901839,False
2026-06-09T15:45:00,South 90th Street,"30.0195,31.4326",30.0195,31.4326,56,58,12,0.949062,False
2026-06-09T16:00:00,Ring Road - Maadi,"29.9544,31.2858",29.9544,31.2858,19,76,51,0.988397,False
2026-06-09T16:15:00,October Bridge,"30.0526,31.2372",30.0526,31.2372,16,67,57,0.981367,False
2026-06-09T16:30:00,26th July Corridor,"30.0381,31.0264",30.0381,31.0264,29,56,45,0.993995,False
2026-06-09T16:45:00,Abbas El Akkad,"30.0631,31.3341",30.0631,31.3341,34,62,65,0.89176,False
2026-06-09T17:00:00,Galaa Square,"30.0398,31.2188",30.0398,31.2188,31,62,44,0.905183,False
2026-06-09T17:15:00,Salah Salem,"30.0645,31.282",30.0645,31.282,29,65,69,0.857714,False
2026-06-09T17:30:00,Autostrad - Sheraton,"30.1065,31.3711",30.1065,31.3711,33,58,76,0.876824,False
2026-06-09T17:45:00,Tahrir Square,"30.0444,31.2357",30.0444,31.2357,30,75,69,0.971927,False
2026-06-09T18:00:00,Corniche El Nil,"30.0263,31.2268",30.0263,31.2268,10,55,109,0.921735,False
2026-06-09T18:15:00,Mosheer Tantawy Axis,"30.0242,31.3486",30.0242,31.3486,14,73,94,0.91211,False
2026-06-09T18:30:00,Rod El Farag Axis,"30.0881,31.2185",30.0881,31.2185,15,79,89,0.999176,False
2026-06-09T18:45:00,Ring Road - Marg,"30.1554,31.3323",30.1554,31.3323,28,58,77,0.894202,False
2026-06-09T19:00:00,Ring Road - Moneeb,"29.9881,31.2227",29.9881,31.2227,11,70,41,0.861201,False
2026-06-09T19:15:00,Gamaat El Dowal St,"30.0543,31.2005",30.0543,31.2005,20,70,89,0.861662,False
2026-06-09T19:30:00,Faisal Street,"30.0051,31.1574",30.0051,31.1574,21,66,100,0.937061,False
2026-06-09T19:45:00,North 90th Street,"30.0308,31.4721",30.0308,31.4721,30,69,50,0.995781,False
2026-06-09T20:00:00,South 90th Street,"30.0195,31.4326",30.0195,31.4326,34,59,119,0.930938,False
2026-06-09T20:15:00,Ring Road - Maadi,"29.9544,31.2858",29.9544,31.2858,24,68,114,0.888958,False
2026-06-09T20:30:00,October Bridge,"30.0526,31.2372",30.0526,31.2372,15,57,103,0.868976,False
2026-06-09T20:45:00,26th July Corridor,"30.0381,31.0264",30.0381,31.0264,26,66,82,0.962004,False
2026-06-09T21:00:00,Abbas El Akkad,"30.0631,31.3341",30.0631,31.3341,56,60,77,0.907931,False
2026-06-09T21:15:00,Galaa Square,"30.0398,31.2188",30.0398,31.2188,35,71,74,0.979972,False
2026-06-09T21:30:00,Salah Salem,"30.0645,31.282",30.0645,31.282,49,75,11,0.99979,False
2026-06-09T21:45:00,Autostrad - Sheraton,"30.1065,31.3711",30.1065,31.3711,56,57,21,0.926853,False
2026-06-09T22:00:00,Tahrir Square,"30.0444,31.2357",30.0444,31.2357,52,71,75,0.996425,False
2026-06-09T22:15:00,Corniche El Nil,"30.0263,31.2268",30.0263,31.2268,28,66,22,0.995509,False
2026-06-09T22:30:00,Mosheer Tantawy Axis,"30.0242,31.3486",30.0242,31.3486,30,75,44,0.896523,False
2026-06-09T22:45:00,Rod El Farag Axis,"30.0881,31.2185",30.0881,31.2185,65,72,41,0.850653,False
2026-06-09T23:00:00,Ring Road - Marg,"30.1554,31.3323",30.1554,31.3323,34,68,52,0.874008,False
2026-06-09T23:15:00,Ring Road - Moneeb,"29.9881,31.2227",29.9881,31.2227,46,78,56,0.909464,False
2026-06-09T23:30:00,Gamaat El Dowal St,"30.0543,31.2005",30.0543,31.2005,48,71,32,0.88202,False
2026-06-09T23:45:00,Faisal Street,"30.0051,31.1574",30.0051,31.1574,26,65,74,0.969113,False
2026-06-10T00:00:00,North 90th Street,"30.0308,31.4721",30.0308,31.4721,46,72,67,0.91679,False
2026-06-10T00:15:00,South 90th Street,"30.0195,31.4326",30.0195,31.4326,58,65,76,0.991945,False
2026-06-10T00:30:00,Ring Road - Maadi,"29.9544,31.2858",29.9544,31.2858,56,61,78,0.935456,False
2026-06-10T00:45:00,October Bridge,"30.0526,31.2372",30.0526,31.2372,65,67,60,0.979046,False
2026-06-10T01:00:00,26th July Corridor,"30.0381,31.0264",30.0381,31.0264,62,62,22,0.977558,False
2026-06-10T01:15:00,Abbas El Akkad,"30.0631,31.3341",30.0631,31.3341,63,64,36,0.970746,False
2026-06-10T01:30:00,Galaa Square,"30.0398,31.2188",30.0398,31.2188,38,74,14,0.948276,False
2026-06-10T01:45:00,Salah Salem,"30.0645,31.282",30.0645,31.282,56,78,30,0.868485,False
2026-06-10T02:00:00,Autostrad - Sheraton,"30.1065,31.3711",30.1065,31.3711,53,67,56,0.867265,False
2026-06-10T02:15:00,Tahrir Square,"30.0444,31.2357",30.0444,31.2357,42,70,41,0.938608,False
2026-06-10T02:30:00,Corniche El Nil,"30.0263,31.2268",30.0263,31.2268,53,69,58,0.934525,False
2026-06-10T02:45:00,Mosheer Tantawy Axis,"30.0242,31.3486",30.0242,31.3486,50,67,65,0.923353,False
2026-06-10T03:00:00,Rod El Farag Axis,"30.0881,31.2185",30.0881,31.2185,31,70,44,0.982481,False
2026-06-10T03:15:00,Ring Road - Marg,"30.1554,31.3323",30.1554,31.3323,48,77,70,0.925444,False
2026-06-10T03:30:00,Ring Road - Moneeb,"29.9881,31.2227",29.9881,31.2227,33,71,54,0.909265,False
2026-06-10T03:45:00,Gamaat El Dowal St,"30.0543,31.2005",30.0543,31.2005,47,72,57,0.873028,False
2026-06-10T04:00:00,Faisal Street,"30.0051,31.1574",30.0051,31.1574,37,58,55,0.971467,False
2026-06-10T04:15:00,North 90th Street,"30.0308,31.4721",30.0308,31.4721,33,61,20,0.947406,False
2026-06-10T04:30:00,South 90th Street,"30.0195,31.4326",30.0195,31.4326,49,79,50,0.968874,False
2026-06-10T04:45:00,Ring Road - Maadi,"29.9544,31.2858",29.9544,31.2858,52,63,61,0.950036,False
2026-06-10T05:00:00,October Bridge,"30.0526,31.2372",30.0526,31.2372,39,78,31,0.996617,False
2026-06-10T05:15:00,26th July Corridor,"30.0381,31.0264",30.0381,31.0264,41,70,25,0.889365,False
2026-06-10T05:30:00,Abbas El Akkad,"30.0631,31.3341",30.0631,31.3341,40,64,41,0.951838,False
2026-06-10T05:45:00,Galaa Square,"30.0398,31.2188",30.0398,31.2188,26,78,52,0.850389,False
2026-06-10T06:00:00,Salah Salem,"30.0645,31.282",30.0645,31.282,36,79,34,0.969407,False
2026-06-10T06:15:00,Autostrad - Sheraton,"30.1065,31.3711",30.1065,31.3711,58,72,69,0.92499,False
2026-06-10T06:30:00,Tahrir Square,"30.0444,31.2357",30.0444,31.2357,39,55,73,0.969787,False
2026-06-10T06:45:00,Corniche El Nil,"30.0263,31.2268",30.0263,31.2268,28,80,31,0.882982,False
2026-06-10T07:00:00,Mosheer Tantawy Axis,"30.0242,31.3486",30.0242,31.3486,15,76,45,0.903821,False
2026-06-10T07:15:00,Rod El Farag Axis,"30.0881,31.2185",30.0881,31.2185,27,70,63,0.939553,False
2026-06-10T07:30:00,Ring Road - Marg,"30.1554,31.3323",30.1554,31.3323,17,67,95,0.948905,False
2026-06-10T07:45:00,Ring Road - Moneeb,"29.9881,31.2227",29.9881,31.2227,20,68,93,0.996629,False
2026-06-10T08:00:00,Gamaat El Dowal St,"30.0543,31.2005",30.0543,31.2005,25,72,67,0.8572,False
2026-06-10T08:15:00,Faisal Street,"30.0051,31.1574",30.0051,31.1574,32,79,89,0.98215,False
2026-06-10T08:30:00,North 90th Street,"30.0308,31.4721",30.0308,31.4721,33,64,100,0.862269,False
2026-06-10T08:45:00,South 90th Street,"30.0195,31.4326",30.0195,31.4326,21,79,63,0.910473,False
2026-06-10T09:00:00,Ring Road - Maadi,"29.9544,31.2858",29.9544,31.2858,33,65,66,0.876966,False
2026-06-10T09:15:00,October Bridge,"30.0526,31.2372",30.0526,31.2372,34,66,103,0.990243,False
2026-06-10T09:30:00,26th July Corridor,"30.0381,31.0264",30.0381,31.0264,29,70,76,0.91501,False
2026-06-10T09:45:00,Abbas El Akkad,"30.0631,31.3341",30.0631,31.3341,30,55,77,0.953271,False
2026-06-10T10:00:00,Galaa Square,"30.0398,31.2188",30.0398,31.2188,17,80,100,0.941528,False
2026-06-10T10:15:00,Salah Salem,"30.0645,31.282",30.0645,31.282,22,69,101,0.944229,False
2026-06-10T10:30:00,Autostrad - Sheraton,"30.1065,31.3711",30.1065,31.3711,17,66,79,0.970378,False
2026-06-10T10:45:00,Tahrir Square,"30.0444,31.2357",30.0444,31.2357,24,80,45,0.864539,False
2026-06-10T11:00:00,Corniche El Nil,"30.0263,31.2268",30.0263,31.2268,59,65,53,0.9737,False
2026-06-10T11:15:00,Mosheer Tantawy Axis,"30.0242,31.3486",30.0242,31.3486,45,69,32,0.902705,False
2026-06-10T11:30:00,Rod El Farag Axis,"30.0881,31.2185",30.0881,31.2185,31,65,19,0.876407,False
2026-06-10T11:45:00,Ring Road - Marg,"30.1554,31.3323",30.1554,31.3323,28,69,69,0.892617,False
2026-06-10T12:00:00,Ring Road - Moneeb,"29.9881,31.2227",29.9881,31.2227,37,57,73,0.911983,False
2026-06-10T12:15:00,Gamaat El Dowal St,"30.0543,31.2005",30.0543,31.2005,53,64,38,0.888922,False
2026-06-10T12:30:00,Faisal Street,"30.0051,31.1574",30.0051,31.1574,40,73,80,0.876392,False
2026-06-10T12:45:00,North 90th Street,"30.0308,31.4721",30.0308,31.4721,47,56,16,0.945659,False
2026-06-10T13:00:00,South 90th Street,"30.0195,31.4326",30.0195,31.4326,38,65,35,0.960933,False
2026-06-10T13:15:00,Ring Road - Maadi,"29.9544,31.2858",29.9544,31.2858,35,79,69,0.875117,False
2026-06-10T13:30:00,October Bridge,"30.0526,31.2372",30.0526,31.2372,61,63,46,0.931129,False
2026-06-10T13:45:00,26th July Corridor,"30.0381,31.0264",30.0381,31.0264,51,67,49,0.858315,False
2026-06-10T14:00:00,Abbas El Akkad,"30.0631,31.3341",30.0631,31.3341,32,73,63,0.922222,False
2026-06-10T14:15:00,Galaa Square,"30.0398,31.2188",30.0398,31.2188,25,76,53,0.950475,False
2026-06-10T14:30:00,Salah Salem,"30.0645,31.282",30.0645,31.282,62,63,55,0.992469,False
2026-06-10T14:45:00,Autostrad - Sheraton,"30.1065,31.3711",30.1065,31.3711,25,57,73,0.880107,False
2026-06-10T15:00:00,Tahrir Square,"30.0444,31.2357",30.0444,31.2357,62,62,37,0.933179,False
2026-06-10T15:15:00,Corniche El Nil,"30.0263,31.2268",30.0263,31.2268,28,56,63,0.881219,False
2026-06-10T15:30:00,Mosheer Tantawy Axis,"30.0242,31.3486",30.0242,31.3486,42,68,63,0.959318,False
2026-06-10T15:45:00,Rod El Farag Axis,"30.0881,31.2185",30.0881,31.2185,54,67,73,0.999849,False
2026-06-10T16:00:00,Ring Road - Marg,"30.1554,31.3323",30.1554,31.3323,15,62,83,0.975549,False
2026-06-10T16:15:00,Ring Road - Moneeb,"29.9881,31.2227",29.9881,31.2227,32,61,61,0.883065,False
2026-06-10T16:30:00,Gamaat El Dowal St,"30.0543,31.2005",30.0543,31.2005,12,58,54,0.905735,False
2026-06-10T16:45:00,Faisal Street,"30.0051,31.1574",30.0051,31.1574,15,71,103,0.979289,False
2026-06-10T17:00:00,North 90th Street,"30.0308,31.4721",30.0308,31.4721,23,69,112,0.979243,False
2026-06-10T17:15:00,South 90th Street,"30.0195,31.4326",30.0195,31.4326,31,79,50,0.950281,False
2026-06-10T17:30:00,Ring Road - Maadi,"29.9544,31.2858",29.9544,31.2858,34,77,43,0.956734,False
2026-06-10T17:45:00,October Bridge,"30.0526,31.2372",30.0526,31.2372,34,60,115,0.862675,False
2026-06-10T18:00:00,26th July Corridor,"30.0381,31.0264",30.0381,31.0264,18,59,120,0.969618,False
2026-06-10T18:15:00,Abbas El Akkad,"30.0631,31.3341",30.0631,31.3341,17,68,58,0.954522,False
2026-06-10T18:30:00,Galaa Square,"30.0398,31.2188",30.0398,31.2188,16,67,40,0.89749,False
2026-06-10T18:45:00,Salah Salem,"30.0645,31.282",30.0645,31.282,25,79,57,0.982861,False
2026-06-10T19:00:00,Autostrad - Sheraton,"30.1065,31.3711",30.1065,31.3711,23,67,40,0.976676,False
2026-06-10T19:15:00,Tahrir Square,"30.0444,31.2357",30.0444,31.2357,25,70,100,0.941247,False
2026-06-10T19:30:00,Corniche El Nil,"30.0263,31.2268",30.0263,31.2268,35,70,95,0.994777,False
2026-06-10T19:45:00,Mosheer Tantawy Axis,"30.0242,31.3486",30.0242,31.3486,18,55,52,0.97977,False
2026-06-10T20:00:00,Rod El Farag Axis,"30.0881,31.2185",30.0881,31.2185,15,55,44,0.865218,False
2026-06-10T20:15:00,Ring Road - Marg,"30.1554,31.3323",30.1554,31.3323,19,71,48,0.888249,False
2026-06-10T20:30:00,Ring Road - Moneeb,"29.9881,31.2227",29.9881,31.2227,12,78,53,0.87847,False
2026-06-10T20:45:00,Gamaat El Dowal St,"30.0543,31.2005",30.0543,31.2005,24,62,74,0.974471,False
2026-06-10T21:00:00,Faisal Street,"30.0051,31.1574",30.0051,31.1574,65,68,32,0.859244,False
2026-06-10T21:15:00,North 90th Street,"30.0308,31.4721",30.0308,31.4721,50,72,80,0.865211,False
2026-06-10T21:30:00,South 90th Street,"30.0195,31.4326",30.0195,31.4326,38,77,51,0.987252,False
2026-06-10T21:45:00,Ring Road - Maadi,"29.9544,31.2858",29.9544,31.2858,45,57,42,0.965533,False
2026-06-10T22:00:00,October Bridge,"30.0526,31.2372",30.0526,31.2372,39,59,74,0.884107,False
2026-06-10T22:15:00,26th July Corridor,"30.0381,31.0264",30.0381,31.0264,28,78,78,0.918981,False
2026-06-10T22:30:00,Abbas El Akkad,"30.0631,31.3341",30.0631,31.3341,59,72,43,0.87743,False
2026-06-10T22:45:00,Galaa Square,"30.0398,31.2188",30.0398,31.2188,25,69,36,0.939089,False
2026-06-10T23:00:00,Salah Salem,"30.0645,31.282",30.0645,31.282,53,76,38,0.946359,False
2026-06-10T23:15:00,Autostrad - Sheraton,"30.1065,31.3711",30.1065,31.3711,61,75,67,0.971206,False
2026-06-10T23:30:00,Tahrir Square,"30.0444,31.2357",30.0444,31.2357,39,79,27,0.991285,False
2026-06-10T23:45:00,Corniche El Nil,"30.0263,31.2268",30.0263,31.2268,27,68,13,0.99891,False
2026-06-11T00:00:00,Mosheer Tantawy Axis,"30.0242,31.3486",30.0242,31.3486,26,58,18,0.984476,False
2026-06-11T00:15:00,Rod El Farag Axis,"30.0881,31.2185",30.0881,31.2185,63,63,75,0.907247,False
2026-06-11T00:30:00,Ring Road - Marg,"30.1554,31.3323",30.1554,31.3323,60,67,40,0.976617,False
2026-06-11T00:45:00,Ring Road - Moneeb,"29.9881,31.2227",29.9881,31.2227,27,58,76,0.865834,False
2026-06-11T01:00:00,Gamaat El Dowal St,"30.0543,31.2005",30.0543,31.2005,43,70,33,0.963079,False
2026-06-11T01:15:00,Faisal Street,"30.0051,31.1574",30.0051,31.1574,63,63,72,0.988744,False
2026-06-11T01:30:00,North 90th Street,"30.0308,31.4721",30.0308,31.4721,61,61,25,0.92628,False
2026-06-11T01:45:00,South 90th Street,"30.0195,31.4326",30.0195,31.4326,35,55,59,0.916686,False
2026-06-11T02:00:00,Ring Road - Maadi,"29.9544,31.2858",29.9544,31.2858,35,61,46,0.973249,False
2026-06-11T02:15:00,October Bridge,"30.0526,31.2372",30.0526,31.2372,32,79,74,0.940823,False
2026-06-11T02:30:00,26th July Corridor,"30.0381,31.0264",30.0381,31.0264,64,80,20,0.977427,False
2026-06-11T02:45:00,Abbas El Akkad,"30.0631,31.3341",30.0631,31.3341,41,71,39,0.875856,False
2026-06-11T03:00:00,Galaa Square,"30.0398,31.2188",30.0398,31.2188,64,72,48,0.887709,False
2026-06-11T03:15:00,Salah Salem,"30.0645,31.282",30.0645,31.282,61,65,79,0.939071,False
2026-06-11T03:30:00,Autostrad - Sheraton,"30.1065,31.3711",30.1065,31.3711,30,76,64,0.943465,False
2026-06-11T03:45:00,Tahrir Square,"30.0444,31.2357",30.0444,31.2357,51,76,19,0.963665,False
2026-06-11T04:00:00,Corniche El Nil,"30.0263,31.2268",30.0263,31.2268,59,78,25,0.910545,False
2026-06-11T04:15:00,Mosheer Tantawy Axis,"30.0242,31.3486",30.0242,31.3486,29,78,58,0.978859,False
2026-06-11T04:30:00,Rod El Farag Axis,"30.0881,31.2185",30.0881,31.2185,42,79,43,0.854236,False
2026-06-11T04:45:00,Ring Road - Marg,"30.1554,31.3323",30.1554,31.3323,51,73,43,0.954344,False
2026-06-11T05:00:00,Ring Road - Moneeb,"29.9881,31.2227",29.9881,31.2227,55,65,37,0.928211,False
2026-06-11T05:15:00,Gamaat El Dowal St,"30.0543,31.2005",30.0543,31.2005,29,69,46,0.948263,False
2026-06-11T05:30:00,Faisal Street,"30.0051,31.1574",30.0051,31.1574,51,61,44,0.997405,False
2026-06-11T05:45:00,North 90th Street,"30.0308,31.4721",30.0308,31.4721,30,59,37,0.927623,False
2026-06-11T06:00:00,South 90th Street,"30.0195,31.4326",30.0195,31.4326,51,62,59,0.910093,False
2026-06-11T06:15:00,Ring Road - Maadi,"29.9544,31.2858",29.9544,31.2858,64,80,16,0.930419,False
2026-06-11T06:30:00,October Bridge,"30.0526,31.2372",30.0526,31.2372,53,55,52,0.974184,False
2026-06-11T06:45:00,26th July Corridor,"30.0381,31.0264",30.0381,31.0264,46,58,73,0.961754,False
2026-06-11T07:00:00,Abbas El Akkad,"30.0631,31.3341",30.0631,31.3341,11,59,111,0.86413,False
2026-06-11T07:15:00,Galaa Square,"30.0398,31.2188",30.0398,31.2188,20,74,96,0.998732,False
2026-06-11T07:30:00,Salah Salem,"30.0645,31.282",30.0645,31.282,20,72,65,0.944263,False
2026-06-11T07:45:00,Autostrad - Sheraton,"30.1065,31.3711",30.1065,31.3711,28,74,118,0.898262,False
2026-06-11T08:00:00,Tahrir Square,"30.0444,31.2357",30.0444,31.2357,13,61,45,0.993892,False
2026-06-11T08:15:00,Corniche El Nil,"30.0263,31.2268",30.0263,31.2268,16,74,79,0.969982,False
2026-06-11T08:30:00,Mosheer Tantawy Axis,"30.0242,31.3486",30.0242,31.3486,23,80,72,0.982884,False
2026-06-11T08:45:00,Rod El Farag Axis,"30.0881,31.2185",30.0881,31.2185,12,77,57,0.859391,False
